Fri Jul 17 09:20:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	3
I = 	1
D = 	0
BitShift K = 	2
BitShift I = 	9
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	21075	70	0	0	198	0	193	-5	-1864	-4	162	178
1:Man. 	21289	70	0	0	197	0	193	-4	-1882	-4	163	177
1:Man. 	21490	70	0	0	197	0	193	-4	-1898	-4	163	177
1:Man. 	21692	70	0	0	197	0	193	-4	-1914	-4	163	177
1:Man. 	21893	70	0	0	197	0	193	-4	-1930	-4	163	177
1:Man. 	22094	70	0	0	197	0	193	-3	-1940	-4	163	177
1:Man. 	22296	70	0	0	196	0	193	-3	-1955	-4	163	177
1:Man. 	22497	70	0	0	197	0	193	-4	-1968	-4	163	177
1:Man. 	22699	70	0	0	196	0	193	-3	-1981	-4	163	177
1:Man. 	22901	70	0	0	196	0	193	-3	-1990	-4	163	177
1:Man. 	23103	70	0	0	196	0	193	-3	-2002	-4	163	177
1:Man. 	23304	70	0	0	195	0	193	-2	-2011	-4	164	176
1:Man. 	23507	70	0	0	195	0	193	-2	-2019	-4	164	176
1:Man. 	23709	70	0	0	195	0	193	-2	-2027	-4	164	176
1:Man. 	23910	70	0	0	195	0	193	-2	-2033	-4	164	176
1:Man. 	24111	70	0	0	195	0	193	-2	-2041	-4	164	176
1:Man. 	24314	70	0	0	194	0	193	-1	-2047	-4	165	175
1:Man. 	24514	70	0	0	195	0	193	-1	-2050	-5	164	176
1:Man. 	24716	70	0	0	194	0	193	-1	-2055	-5	164	176
1:Man. 	24933	70	0	0	194	0	193	-1	-2059	-5	164	176
1:Man. 	25141	70	0	0	193	0	193	-1	-2062	-5	164	176
1:Man. 	25341	70	0	0	193	0	193	0	-2062	-5	165	175
1:Man. 	25542	70	0	0	193	0	193	0	-2061	-5	165	175
1:Man. 	25744	70	0	0	193	0	193	0	-2058	-5	165	175
1:Man. 	25946	70	0	0	193	0	193	0	-2055	-5	165	175
1:Man. 	26166	70	0	0	192	0	193	0	-2051	-5	165	175
1:Man. 	26366	70	0	0	192	0	193	1	-2041	-4	166	174
1:Man. 	26567	70	0	0	192	0	193	1	-2029	-4	166	174
1:Man. 	26769	70	0	0	191	0	193	2	-2015	-4	167	173
1:Man. 	26969	70	0	0	191	0	193	2	-2001	-4	167	173
1:Man. 	27169	70	0	0	191	0	193	2	-1981	-4	167	173
1:Man. 	27370	70	0	0	191	0	193	2	-1961	-4	167	173
1:Man. 	27571	70	0	0	191	0	193	2	-1941	-4	167	173
1:Man. 	27773	70	0	0	191	0	193	2	-1926	-4	167	173
1:Man. 	27974	70	0	0	191	0	193	2	-1906	-4	167	173
1:Man. 	28188	70	0	0	190	0	193	3	-1879	-4	168	172
1:Man. 	28388	70	0	0	190	0	193	3	-1850	-4	168	172
1:Man. 	28589	70	0	0	189	0	193	4	-1818	-4	169	171
1:Man. 	28790	70	0	0	190	0	193	3	-1783	-4	168	172
1:Man. 	28990	70	0	0	189	0	193	4	-1756	-4	169	171
1:Man. 	29190	70	0	0	189	0	193	4	-1720	-4	169	171
1:Man. 	29390	70	0	0	189	0	193	4	-1693	-4	169	171
1:Man. 	29590	70	0	0	188	0	193	5	-1656	-4	169	171
1:Man. 	29790	70	0	0	188	0	193	5	-1617	-4	169	171
1:Man. 	29990	70	0	0	188	0	193	5	-1587	-4	169	171
1:Man. 	30198	70	0	0	188	0	193	5	-1544	-4	169	171
1:Man. 	30398	70	0	0	188	0	193	5	-1498	-3	170	170
1:Man. 	30599	70	0	0	187	0	193	6	-1449	-3	171	169
1:Man. 	30800	70	0	0	188	0	193	6	-1413	-3	171	169
1:Man. 	31000	70	0	0	187	0	193	6	-1364	-3	171	169
1:Man. 	31201	70	0	0	187	0	193	6	-1315	-3	171	169
1:Man. 	31405	70	0	0	187	0	193	6	-1277	-3	171	169
1:Man. 	31605	70	0	0	187	0	193	6	-1225	-3	171	169
1:Man. 	31806	70	0	0	187	0	193	6	-1173	-3	171	169
1:Man. 	32007	70	0	0	187	0	193	6	-1118	-3	171	169
1:Man. 	32210	70	0	0	186	0	193	7	-1060	-3	172	168
1:Man. 	32410	70	0	0	186	0	193	7	-1018	-2	173	167
1:Man. 	32612	70	0	0	186	0	193	7	-960	-2	173	167
1:Man. 	32813	70	0	0	186	0	193	7	-903	-2	173	167
1:Man. 	33015	70	0	0	187	0	193	7	-859	-2	173	167
1:Man. 	33216	70	0	0	186	0	193	6	-806	-2	172	168
1:Man. 	33417	70	0	0	186	0	193	7	-750	-2	173	167
1:Man. 	33619	70	0	0	186	0	193	7	-690	-2	173	167
1:Man. 	33821	70	0	0	186	0	193	7	-629	-2	173	167
1:Man. 	34021	70	0	0	186	0	193	7	-584	-2	173	167
1:Man. 	34230	70	0	0	186	0	193	7	-526	-2	173	167
1:Man. 	34430	70	0	0	186	0	193	8	-466	-1	175	165
1:Man. 	34632	70	0	0	186	0	193	7	-406	-1	174	166
1:Man. 	34834	70	0	0	186	0	193	7	-346	-1	174	166
1:Man. 	35034	70	0	0	186	0	193	7	-301	-1	174	166
1:Man. 	35235	70	0	0	186	0	193	7	-240	-1	174	166
1:Man. 	35435	70	0	0	186	0	193	7	-195	-1	174	166
1:Man. 	35635	70	0	0	185	0	193	8	-133	-1	175	165
1:Man. 	35836	70	0	0	186	0	193	7	-71	-1	174	166
1:Man. 	36036	70	0	0	186	0	193	7	-28	-1	174	166
1:Man. 	36250	70	0	0	187	0	193	7	28	0	175	165
1:Man. 	36452	70	0	0	186	0	193	6	80	0	174	166
1:Man. 	36654	70	0	0	186	0	193	7	134	0	175	165
1:Man. 	36855	70	0	0	186	0	193	7	191	0	175	165
1:Man. 	37055	70	0	0	186	0	193	7	235	0	175	165
1:Man. 	37257	70	0	0	186	0	193	7	293	0	175	165
1:Man. 	37458	70	0	0	186	0	193	6	348	0	174	166
1:Man. 	37658	70	0	0	187	0	193	6	401	0	174	166
1:Man. 	37860	70	0	0	187	0	193	6	441	0	174	166
1:Man. 	38062	70	0	0	186	0	193	6	494	0	174	166
1:Man. 	38280	70	0	0	187	0	193	6	547	1	175	165
1:Man. 	38482	70	0	0	187	0	193	6	598	1	175	165
1:Man. 	38684	70	0	0	186	0	193	7	653	1	176	164
1:Man. 	38885	70	0	0	187	0	193	6	706	1	175	165
1:Man. 	39085	70	0	0	187	0	193	6	746	1	175	165
1:Man. 	39285	70	0	0	187	0	193	6	795	1	175	165
1:Man. 	39486	70	0	0	187	0	193	6	843	1	175	165
1:Man. 	39687	70	0	0	187	0	193	7	880	1	176	164
1:Man. 	39887	70	0	0	187	0	193	6	929	1	175	165
1:Man. 	40088	70	0	0	187	0	193	6	980	1	175	165
1:Man. 	40289	70	0	0	187	0	193	6	1029	2	176	164
1:Man. 	40493	70	0	0	187	0	193	6	1065	2	176	164
1:Man. 	40694	70	0	0	187	0	193	6	1113	2	176	164
1:Man. 	40894	70	0	0	187	0	193	6	1149	2	176	164
1:Man. 	41095	70	0	0	187	0	193	6	1194	2	176	164
1:Man. 	41295	70	0	0	187	0	193	6	1237	2	176	164
1:Man. 	41497	70	0	0	187	0	193	6	1281	2	176	164
