Fri Jul 17 08:28:49 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	4793	0	0	0	128	0	128	0	0	0	200	0
1:Man. 	4994	0	0	0	127	0	128	1	0	0	200	0
1:Man. 	5196	0	0	0	127	0	128	1	0	0	200	0
1:Man. 	5396	0	0	0	127	0	127	0	0	0	200	0
2:Turn 	5596	0	0	0	127	0	126	-1	0	0	200	0
2:Turn 	5798	0	0	0	127	0	126	-1	0	0	200	0
2:Turn 	6018	0	0	0	127	0	126	-1	-3	-1	95	105
3:Fix 	6228	0	0	0	127	0	0	-127	-127	-2	0	200
3:Fix 	6428	0	0	0	127	0	0	-127	-127	-2	0	200
3:Fix 	6629	0	0	0	127	0	0	-127	-127	-2	0	200
3:Fix 	6829	0	0	0	127	0	0	-127	-127	-2	0	200
5:Full	8004	0	0	0	130	0	130	0	-127	-2	86	114
5:Full	8205	0	0	0	130	0	130	0	0	0	104	96
5:Full	8406	0	0	0	130	0	130	0	0	0	104	96
5:Full	8606	0	0	0	130	0	130	0	0	0	104	96
5:Full	8806	0	0	0	130	0	130	0	0	0	104	96
5:Full	9008	0	0	0	130	0	130	0	0	0	104	96
5:Full	9208	0	0	0	130	0	130	0	0	0	100	100
5:Full	9409	0	0	0	130	0	130	0	0	0	100	100
5:Full	9610	0	0	0	130	0	130	0	0	0	100	100
5:Full	9810	0	0	0	130	0	130	0	0	0	100	100
5:Full	10011	0	0	0	130	0	130	0	0	0	100	100
5:Full	10212	0	0	0	130	0	130	0	0	0	100	100
5:Full	10413	0	0	0	130	0	130	0	0	0	100	100
5:Full	10613	0	0	0	130	0	130	0	0	0	100	100
5:Full	10814	0	0	0	130	0	130	0	0	0	100	100
5:Full	11016	0	0	0	130	0	130	0	0	0	100	100
5:Full	11216	0	0	0	130	0	130	0	0	0	100	100
5:Full	11417	0	0	0	130	0	130	0	0	0	100	100
5:Full	11618	0	0	0	130	0	130	0	0	0	100	100
5:Full	11822	0	0	0	130	0	130	0	0	0	100	100
5:Full	12023	0	0	0	130	0	130	0	0	0	100	100
5:Full	12224	0	0	0	130	0	130	0	0	0	100	100
5:Full	12424	0	0	0	130	0	130	0	0	0	100	100
5:Full	12624	0	0	0	130	0	130	0	0	0	100	100
5:Full	12825	0	0	0	130	0	130	0	0	0	100	100
5:Full	13027	0	0	0	130	0	130	0	0	0	100	100
5:Full	13228	0	0	0	130	0	130	0	0	0	100	100
5:Full	13428	0	0	0	130	0	130	0	0	0	100	100
5:Full	13629	0	0	0	130	0	130	0	0	0	100	100
5:Full	13830	0	0	0	130	0	130	0	0	0	100	100
5:Full	14030	0	0	0	130	0	130	0	0	0	100	100
5:Full	14232	0	0	0	130	0	130	0	0	0	100	100
5:Full	14432	0	0	0	130	0	130	0	0	0	100	100
5:Full	14632	0	0	0	130	0	130	0	0	0	100	100
5:Full	14833	0	0	0	130	0	130	0	0	0	100	100
5:Full	15035	0	0	0	130	0	130	0	0	0	100	100
5:Full	15236	0	0	0	130	0	130	0	0	0	100	100
5:Full	15436	0	0	0	130	0	130	0	0	0	100	100
5:Full	15636	0	0	0	130	0	130	0	0	0	100	100
5:Full	15838	0	0	0	130	0	130	0	0	0	100	100
5:Full	16038	0	0	0	130	0	130	0	0	0	100	100
5:Full	16239	0	0	0	130	0	130	0	0	0	100	100
5:Full	16440	0	0	0	130	0	130	0	0	0	100	100
5:Full	16641	0	0	0	130	0	130	0	0	0	100	100
5:Full	16841	0	0	0	130	0	130	0	0	0	100	100
5:Full	17042	0	0	0	130	0	130	0	0	0	100	100
