Fri Jul 17 08:41:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	4
I = 	9
D = 	23
BitShift K = 	2
BitShift I = 	7
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	40417	0	0	0	342	0	304	-38	-974	-8	0	200
1:Man. 	40621	0	0	0	336	0	304	-32	-974	-8	0	200
1:Man. 	40822	0	0	0	336	0	304	-32	-974	-8	0	200
1:Man. 	41025	0	0	0	336	0	304	-32	-974	-8	0	200
1:Man. 	41227	0	0	0	336	0	304	-32	-974	-8	0	200
1:Man. 	41430	0	0	0	336	0	304	-32	-974	-8	0	200
1:Man. 	41632	0	0	0	328	0	304	-24	-974	-8	0	200
1:Man. 	41835	0	0	0	328	0	304	-24	-974	-8	0	200
1:Man. 	42037	0	0	0	328	0	304	-24	-974	-8	0	200
1:Man. 	42240	0	0	0	328	0	304	-24	-974	-8	0	200
1:Man. 	42441	0	0	0	328	0	304	-24	-974	-8	0	200
1:Man. 	42642	0	0	0	319	0	304	-15	-1000	-8	2	198
1:Man. 	42843	0	0	0	319	0	304	-15	-1026	-9	0	200
1:Man. 	43044	0	0	0	319	0	304	-15	-1026	-9	0	200
1:Man. 	43247	0	0	0	319	0	304	-15	-1026	-9	0	200
1:Man. 	43449	0	0	0	319	0	304	-15	-1026	-9	0	200
1:Man. 	43654	0	0	0	308	0	304	-4	-1030	-9	10	190
1:Man. 	43856	0	0	0	308	0	304	-4	-1038	-9	10	190
1:Man. 	44058	0	0	0	308	0	304	-4	-1038	-9	7	193
1:Man. 	44259	0	0	0	308	0	304	-4	-1038	-9	7	193
1:Man. 	44459	0	0	0	308	0	304	-4	-1038	-9	7	193
1:Man. 	44660	0	0	0	298	0	304	6	-1008	-8	19	181
1:Man. 	44861	0	0	0	298	0	304	6	-967	-8	22	178
1:Man. 	45062	0	0	0	298	0	304	6	-934	-8	24	176
1:Man. 	45262	0	0	0	298	0	304	6	-890	-7	28	172
1:Man. 	45464	0	0	0	288	0	304	6	-846	-7	31	169
1:Man. 	45671	0	0	0	288	0	304	16	-783	-7	45	155
1:Man. 	45872	0	0	0	288	0	304	16	-699	-6	51	149
1:Man. 	46072	0	0	0	288	0	304	16	-611	-5	58	142
1:Man. 	46273	0	0	0	288	0	304	16	-545	-5	62	138
1:Man. 	46474	0	0	0	278	0	304	16	-457	-4	68	132
1:Man. 	46674	0	0	0	278	0	304	26	-329	-3	87	113
1:Man. 	46876	0	0	0	278	0	304	26	-201	-2	96	104
1:Man. 	47076	0	0	0	278	0	304	26	-105	-1	103	97
1:Man. 	47277	0	0	0	278	0	304	26	23	0	112	88
1:Man. 	47478	0	0	0	271	0	304	26	151	1	121	79
1:Man. 	47685	0	0	0	271	0	304	33	268	2	136	64
