Fri Jul 17 09:45:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	5
I = 	1
D = 	5
BitShift K = 	2
BitShift I = 	10
BitShift D = 	2
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	23922	60	0	0	122	0	121	-1	-879	-1	154	166
1:Man. 	24124	60	0	0	123	0	121	-2	-885	-1	153	167
1:Man. 	24326	60	0	0	122	0	121	-1	-891	-1	154	166
1:Man. 	24540	60	0	0	122	0	121	-1	-894	-1	154	166
1:Man. 	24743	60	0	0	122	0	121	-1	-898	-1	158	162
1:Man. 	24944	60	0	0	123	0	121	-1	-901	-1	158	162
1:Man. 	25144	60	0	0	123	0	121	-1	-907	-1	158	162
1:Man. 	25345	60	0	0	123	0	121	-2	-914	-1	157	163
1:Man. 	25547	60	0	0	123	0	121	-2	-920	-1	157	163
1:Man. 	25749	60	0	0	124	0	121	-3	-929	-1	156	164
1:Man. 	25966	60	0	0	123	0	121	-2	-939	-1	157	163
1:Man. 	26168	60	0	0	123	0	121	-2	-947	-1	157	163
1:Man. 	26369	60	0	0	123	0	121	-2	-954	-1	157	163
1:Man. 	26569	60	0	0	122	0	121	-1	-960	-1	158	162
1:Man. 	26771	60	0	0	123	0	121	-2	-965	-1	156	164
1:Man. 	26973	60	0	0	123	0	121	-2	-973	-1	156	164
1:Man. 	27174	60	0	0	123	0	121	-2	-981	-1	156	164
1:Man. 	27375	60	0	0	123	0	121	-2	-987	-1	156	164
1:Man. 	27576	60	0	0	123	0	121	-2	-995	-1	156	164
1:Man. 	27776	60	0	0	123	0	121	-2	-1003	-1	156	164
1:Man. 	27979	60	0	0	123	0	121	-2	-1011	-1	156	164
1:Man. 	28180	60	0	0	123	0	121	-2	-1017	-1	156	164
1:Man. 	28382	60	0	0	124	0	121	-3	-1028	-2	154	166
1:Man. 	28582	60	0	0	124	0	121	-3	-1039	-2	154	166
1:Man. 	28785	60	0	0	124	0	121	-3	-1051	-2	155	165
1:Man. 	28986	60	0	0	123	0	121	-3	-1066	-2	155	165
1:Man. 	29187	60	0	0	123	0	121	-2	-1074	-2	156	164
1:Man. 	29394	60	0	0	123	0	121	-2	-1081	-2	156	164
1:Man. 	29596	60	0	0	124	0	121	-3	-1084	-2	155	165
1:Man. 	29798	60	0	0	124	0	121	-3	-1088	-2	154	166
1:Man. 	29999	60	0	0	125	0	121	-4	-1097	-2	153	167
1:Man. 	30202	60	0	0	124	0	121	-3	-1103	-2	154	166
1:Man. 	30403	60	0	0	123	0	121	-2	-1109	-2	155	165
1:Man. 	30604	60	0	0	123	0	121	-2	-1109	-2	155	165
1:Man. 	30806	60	0	0	124	0	121	-3	-1107	-2	154	166
1:Man. 	31007	60	0	0	124	0	121	-3	-1105	-2	154	166
1:Man. 	31209	60	0	0	125	0	121	-4	-1104	-2	153	167
1:Man. 	31410	60	0	0	125	0	121	-3	-1105	-2	154	166
1:Man. 	31613	60	0	0	125	0	121	-4	-1103	-2	153	167
1:Man. 	31815	60	0	0	124	0	121	-3	-1102	-2	154	166
1:Man. 	32017	60	0	0	124	0	121	-3	-1098	-2	154	166
1:Man. 	32218	60	0	0	124	0	121	-3	-1094	-2	154	166
1:Man. 	32421	60	0	0	124	0	121	-3	-1090	-2	154	166
